"Please link back to the original report when using this data: 
,United States,Education,,Design,,Hispanic or Latino,,5 years - 9 years,6 months to 11 months,0,,0,,1,1,Being in a different timezone than teammates,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,16+ time zones,1,1,11 to 50,100%,No,No,No,Partially,Yes,"Some equipment (green screen, VR headset, microphone)",No
,United States,Software,,Engineering,,,North African,15 years - 19 years,1 year to 4 years,1,0,0,,1,1,Staying motivated,,Not having to commute,,0,,,,,,,,,,,Business owner,1,2-5 time zones,0,1,Just me,100%,No,Yes,Yes,Yes,Yes,,
,United States,Software,,Engineering,,White,,5 years - 9 years,5 years - 9 years,0,,0,,1,1,Loneliness,,Ability to have a flexible schedule,,1,Yes,,1,We already had one day a week as a work from home day. So we just collaborated more on Slack than we did before as well as having standups more often so we felt supported,,Just my location,,I'm working the same amount,0,,Employee,1,2-5 time zones,0,1,"More than 1,001",100%,No,Partially,No,Yes,Yes,,No
,United States,Software,,Engineering,,White,,1 year - 4 years,6 months to 11 months,0,,0,,1,1,Loneliness,,Ability to have a flexible schedule,,1,I don't know,,0,,Management didn't trust remote work to be effective.,My work hours,,I'm working the same amount,0,"I work more effectively, with less stress, as flexibility allows me to address personal needs as well.",Employee,1,2-5 time zones,1,0,11 to 50,100%,No,No,No,Yes,Yes,No.,Remote work is an important aspect of looking for a next job.
,United States,Software,,Engineering,,,earthling,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Difficulties with collaboration and communication,,Ability to work from home,,1,Yes,,0,,theyre corporate shitheads and think devs need to be onsite. theyre tech illiterate too,How I collaborate and communicate,,I'm working more,1,im in bed rn,Employee,1,6-10 time zones,1,1,11 to 50,100%,No,No,No,Yes,Yes,i have a door dash coupon,are you hiring? ( ͡° ͜ʖ ͡°)
,United States,Software,,Sales,,White,,15 years - 19 years,More than 10 years,0,,1,1,1,1,Not being able to unplug,,Ability to work from home,,0,,,,,,,,,,,Employee,1,2-5 time zones,0,1,51 to 100,100%,No,No,No,Yes,Yes,no,no
,United States,Software,,Engineering,,White,,10 years - 14 years,1 year to 4 years,0,,0,,1,1,Distractions at home,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,11 to 50,100%,No,No,No,Yes,Yes,,"Our CEO/CTO/managers are an excellent example of work-life balance and setting expectations, which relieves a TON of stress for me. During the pandemic and during the US election, they made their stance very clear that we should be taking adequate time for ourselves and they're not expecting us to be performing at our best: 
https://wildbit.com/blog/2020/08/18/how-can-companies-help-parents-during-covid-19
https://wildbit.com/blog/2020/10/14/how-to-support-employees-in-the-upcoming-us-election"
,Croatia,Software,,Sales,,White,,1 year - 4 years,Less than six months,0,,0,,1,1,Staying motivated,,Not having to commute,,0,,,,,,,,,,,Employee,1,11-15 time zones,0,1,11 to 50,100%,No,No,No,Yes,Yes,,no
,Spain,Software,,Engineering,,White,,15 years - 19 years,1 year to 4 years,0,,1,1,1,1,Staying motivated,,Ability to spend time with family,,0,,,,,,,,,,,Employee,1,2-5 time zones,0,0,11 to 50,51 to 75%,No,No,No,Yes,Yes,,No
,United States,Marketing,,Design,,White,,6 months - 11 months,6 months to 11 months,0,,0,,0,0,Difficulties with collaboration and communication,,Flexibility to work from any location,,1,Yes,,1,My boss has always worked remote. We did have a few weeks where we worked in person in the beginning.,,How I collaborate and communicate,,I'm working the same amount,0,I'm less informed and inspired.,Employee,0,,,0,Fewer than 10,100%,No,No,No,Yes,Yes,No,
,India,IT and Services,,Engineering,,Asian or Pacific Islander,,10 years - 14 years,6 months to 11 months,0,,1,0,1,1,Being in a different timezone than teammates,,Ability to work from home,,1,I don't know,,1,1. It's a start up. 2. Every had laptop 3. Already followed WFH some days earlier,,I’m now acting as my child(ren)’s caretaker/teacher,,I'm working more,1,"Work remains same but the way I work, collaborate with my colleagues and network issues among us are all entirely new experience",Employee,1,2-5 time zones,0,1,11 to 50,100%,No,No,No,Yes,Yes,Wi-Fi/Data card cost,No. Thanks
,United States,E-commerce,,Design,,White,,More than 20 years,6 months to 11 months,0,,1,1,1,1,Difficulties with collaboration and communication,,Not having to commute,,1,Yes,,1,We were already working remote 2 days per week.,,How I collaborate and communicate,,I'm working the same amount,0,No.,Employee,0,,,1,Fewer than 10,100%,No,No,No,No,Yes,No,No
,Italy,Software,,Engineering,,White,,10 years - 14 years,5 years - 9 years,0,,1,0,1,1,Not being able to unplug,,Ability to spend time with family,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,Working remotely allows you to more easily see through much of the indoctrination of being an employee that is often part and parcel of working in the office environment of tech/startups; it helps keep some more balanced perspective on things
,United States,Medical and Healthcare,,Engineering,,White,,15 years - 19 years,5 years - 9 years,1,1,1,1,1,1,Difficulties with collaboration and communication,,Ability to spend time with family,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,101 to 500,100%,No,No,No,Yes,Yes,,
,United States,Consumer products,,Marketing and Advertising,,White,,5 years - 9 years,6 months to 11 months,0,,0,,1,1,Difficulties with collaboration and communication,,Ability to have a flexible schedule,,1,I don't know,,1,"We already had the software and systems in place to make it feasible.  Beyond that, really great leadership throughout the org.",,How I collaborate and communicate,,I'm working more,1,n/a,Employee,1,11-15 time zones,1,0,"More than 1,001",76 to 99%,No,Yes,No,Yes,Yes,No,No
,Spain,Education,,,Academic,White,,More than 20 years,5 years - 9 years,0,,1,0,1,1,Distractions at home,,Ability to have a flexible schedule,,1,Yes,,1,We already had a remote work policy in place,,How I collaborate and communicate,,I'm working the same amount,0,No,Employee,1,2-5 time zones,0,0,"501 to 1,000",76 to 99%,No,No,No,Partially,Partially,No,No
,United States,Marketing,,Marketing and Advertising,,Black or African American,,1 year - 4 years,1 year to 4 years,0,,0,,1,1,Being in a different timezone than teammates,,Flexibility to work from any location,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,I've worked remotely for the majority of my career. There was a lot of misunderstanding about remote work until the pandemic happened.
,Italy,Travel and Tourism,,Customer Support,,Black or African American,,Less than six months,Less than six months,0,,1,0,1,1,Not being able to unplug,,Flexibility to work from any location,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,
,United Kingdom,Financial Services,,Data,,White,,15 years - 19 years,6 months to 11 months,0,,0,,1,1,Distractions at home,,Ability to work from home,,1,I don't know,,1,IT Support,,How I collaborate and communicate,,I'm working the same amount,1,No,Employee,0,,,1,"More than 1,001",100%,No,No,No,Yes,Yes,No,No
,United Kingdom,Financial Services,,,IT,,British Pakistani,5 years - 9 years,1 year to 4 years,0,,1,1,1,1,Loneliness,,Not having to commute,,1,Yes,,1,We we're already working in the office with virtual PCs so the tech stack was already in place,,,Ability to manage my time,I'm working the same amount,1,"What I'm finding most powerful is a mixed setup, ie 2d in the office and 3d remote gives best of both worlds in terms of work, supporting family and mental health",Employee,1,11-15 time zones,1,1,"More than 1,001",51 to 75%,No,No,No,No,Yes,No,"You need to differentiate more clearly that some ppl are partially working remotely not just fully or not.
You also might find it useful to ask those who are remote due to covid policy if they will go back to office full time, mixed, or stay remote post covid.
Interesting note, in my workplace 1 day WFH was default due to office space issues with other flexible arrangements on application, covid forcing the company to go 100% remote for many months was an eye opener for all, flexible/remote working is going to be fully delegated to team level after this is all over, and has or will become a employer differentiator (esp in the conservative, regulated industry I work in), but this is all also dependent on workplace culture and tech stack.
Good luck with your survey!"
,United Kingdom,IT and Services,,Design,,White,,1 year - 4 years,5 years - 9 years,0,,0,,1,1,Difficulties with collaboration and communication,,Not having to commute,,1,I don't know,,1,Most of the team had worked part remotely before,,How I collaborate and communicate,,I'm working less,1,,Employee,0,,,1,51 to 100,100%,No,No,No,Yes,Yes,,
,United Kingdom,Marketing,,Engineering,,White,,5 years - 9 years,6 months to 11 months,0,,0,,1,1,Not being able to unplug,,Not having to commute,,1,I don't know,,1,,,How I collaborate and communicate,,I'm working more,1,,Employee,1,2-5 time zones,1,1,"More than 1,001",,No,Yes,No,Yes,Partially,,
,Portugal,Financial Services,,Leadership,,White,,More than 20 years,More than 10 years,0,,0,,1,1,Difficulties with collaboration and communication,,Ability to have a flexible schedule,,1,Yes,,1,We are a remote-first company made up on digital nomads,,How I do my work,,I'm working the same amount,0,No in person meetings since Covid,Business owner,1,6-10 time zones,1,1,11 to 50,100%,No,No,Yes,No,Yes,No,I’m the CEO and Founder at NomadX a platform for remote work travelers based in Europe
,Philippines,IT and Services,,Data,,Asian or Pacific Islander,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Being in a different timezone than teammates,,Flexibility to work from any location,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,
,United Kingdom,Education,,,Administration,White,,More than 20 years,6 months to 11 months,0,,0,,1,1,,Technical issues,Not having to commute,,1,I don't know,,1,"People communicating clearly, tech equipment available, excellent IT support, everyone wanting to make it work.",,My work hours,,I'm working more,0,"Higher productivity, less interruptions, no-one stopping to chat as they pass by.",Employee,0,,,0,"More than 1,001",1 to 25%,No,No,No,Yes,Yes,No,No
,Israel,Software,,Engineering,,White,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Loneliness,,Flexibility to work from any location,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,Nope
,Pakistan,Consumer products,,Leadership,,Asian or Pacific Islander,,More than 20 years,Less than six months,0,,1,0,1,1,Not being able to unplug,,Not having to commute,,1,No,Unknown,1,Teams Meeting,,Just my location,,I'm working more,0,WFH must be encouraged,Employee,1,2-5 time zones,0,1,"501 to 1,000",26 to 50%,No,Yes,No,No,Yes,No,No
,United States,Marketing,,Marketing and Advertising,,Hispanic or Latino,,1 year - 4 years,1 year to 4 years,0,,1,0,1,1,Distractions at home,,Flexibility to work from any location,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,no
,United States,Financial Services,,Engineering,,White,,15 years - 19 years,6 months to 11 months,0,,0,,1,0,Difficulties with collaboration and communication,,Ability to have a flexible schedule,,1,Yes,,1,Many people worked from home occasionally already. We’re a tech company so can do everything remotely.,,How I collaborate and communicate,,I'm working the same amount,1,Hard to socialize with coworkers,Employee,1,2-5 time zones,0,0,101 to 500,100%,No,No,No,Yes,Yes,Monthly work from home stipend due to covid,
,United States,,Public Safety,Marketing and Advertising,,White,,5 years - 9 years,1 year to 4 years,1,1,1,1,1,1,Distractions at home,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,2-5 time zones,0,1,"More than 1,001",1 to 25%,No,Yes,No,Yes,Partially,Travel for in person events,"Home work feels harder to count.  In an office, there are distractions that come and go throughout the day but you still clock in and out like a full day.  At home, it feels like you have to be more honest about doing solid work in the hours you record."
,United States,Education,,Marketing and Advertising,,White,,More than 20 years,6 months to 11 months,0,,1,0,1,1,Not being able to unplug,,Not having to commute,,1,No,Unknown,1,VPN access already set up,,How I collaborate and communicate,,I'm working more,0,,Employee,0,,,0,51 to 100,1 to 25%,No,No,No,Yes,Yes,Furniture,
,United States,IT and Services,,Leadership,,Asian or Pacific Islander,,15 years - 19 years,1 year to 4 years,0,,1,1,1,1,Distractions at home,,Ability to spend time with family,,1,I don't know,,0,,Too new for the company. No confidence,I’m now acting as my child(ren)’s caretaker/teacher,,I'm working more,1,Nop,Employee,1,6-10 time zones,1,1,"More than 1,001",1 to 25%,No,No,No,Partially,Yes,No,None
,Spain,Software,,Engineering,,Hispanic or Latino,,1 year - 4 years,Less than six months,0,,0,,1,1,Not being able to unplug,,Ability to have a flexible schedule,,1,I don't know,,1,"We had all the tools to handle it, but our bosses werent convinced",,My work hours,,I'm working the same amount,1,not really,Employee,0,,,1,Fewer than 10,100%,No,No,Yes,No,Partially,none bassically,no
