Country,City,Do you work remotely sometimes?,Which best describes you?,Do you set your own hours or does someone else set them for you?,How long have you worked remotely?,"In general, how would you describe your experience with remote work?","If you work from home, what room do you typically work in?","Other - Write In:If you work from home, what room do you typically work in?",How many people work remotely in your home?,"If the pandemic ended today, would you like to primarily work remotely from multiple locations (such as a co-working space or another city) or would you prefer to work from home?","On video work calls, do you prefer the camera to be on or off?","Would you describe yourself as an introvert, extrovert or an ambivert?",Do you identify as a person with a chronic illness or disability?,Is your disability or chronic illness one of the reasons you pursued remote work?,Are you a parent/guardian whose child(ren) live at home?,Is being a parent/guardian one of the reasons you pursued remote work?,Does being a parent/guardian make you want to continue to work remotely?,"If your child(ren) were unexpectedly home because of the pandemic, what type of impact did that have on your work?",Loneliness:What struggles do you have with working remotely? Select all that apply.,Working across time zones:What struggles do you have with working remotely? Select all that apply.,Difficulties with collaboration and communication:What struggles do you have with working remotely? Select all that apply.,Staying motivated:What struggles do you have with working remotely? Select all that apply.,Difficulty focusing:What struggles do you have with working remotely? Select all that apply.,Working more:What struggles do you have with working remotely? Select all that apply.,Not being able to unplug:What struggles do you have with working remotely? Select all that apply.,Career advancement or growth:What struggles do you have with working remotely? Select all that apply.,I don’t have any struggles working remotely:What struggles do you have with working remotely? Select all that apply.,Other - Write In:What struggles do you have with working remotely? Select all that apply.,Other - Write In:What struggles do you have with working remotely? Select all that apply.,"Of those, what’s your biggest struggle with working remotely?",Why is collaboration difficult when working remotely?,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.):What benefit(s) do you experience because you work remotely?",Flexibility to live where I choose:What benefit(s) do you experience because you work remotely?,Flexibility in how I spend my time:What benefit(s) do you experience because you work remotely?,I have more time because I don't commute:What benefit(s) do you experience because you work remotely?,I feel safer:What benefit(s) do you experience because you work remotely?,It's better for me financially:What benefit(s) do you experience because you work remotely?,Flexibility in my career options:What benefit(s) do you experience because you work remotely?,The ability to better focus in my work:What benefit(s) do you experience because you work remotely?,Other - Write In:What benefit(s) do you experience because you work remotely?,Other - Write In:What benefit(s) do you experience because you work remotely?,What’s the biggest benefit of working remotely?,"Would you like to work remotely, at least some of the time, for the rest of your career?",Would you recommend remote work to others?,Why would you recommend remote work to others?,Did you or your organization transition to full or partial remote work as a result of COVID-19?,Is your company planning on permanently allowing some amount of remote work?,Did you have experience working remotely prior to COVID-19?,My work hours:What has changed about your work since your started working remotely? Select all that apply.,How I collaborate and communicate:What has changed about your work since your started working remotely? Select all that apply.,How I do my work:What has changed about your work since your started working remotely? Select all that apply.,More video calls:What has changed about your work since your started working remotely? Select all that apply.,Nothing changed:What has changed about your work since your started working remotely? Select all that apply.,Other - Write In:What has changed about your work since your started working remotely? Select all that apply.,Other - Write In:What has changed about your work since your started working remotely? Select all that apply.,Would you say you are working less or more since you started working remotely?,Are you in more meetings as a result of the shift to remote work?,"Overall, do you feel more or less excited about your job since your shift to remote work?","Overall, do you feel more or less connected to your co-workers after your shift to remote work?","How many employees does your company have? (Include both full and part-time.) If you are part-time and have more than one job, answer these next questions with only one employer in mind.",What percentage of your company currently works remotely?,What kind of remote work structure do you currently operate under?,What kind of remote work structure would you like to have?,"At your company, is an employee's pay tied to their city/location?",Do you support pay being tied to city/location?,"At your company, is an employee paid less if they work remotely?",Based on attendance or time:How is employee performance measured at your company? Select all that apply.,Based on completion of projects:How is employee performance measured at your company? Select all that apply.,Based on the achievement of goals:How is employee performance measured at your company? Select all that apply.,Unsure:How is employee performance measured at your company? Select all that apply.,Other - Write In:How is employee performance measured at your company? Select all that apply.,Other - Write In:How is employee performance measured at your company? Select all that apply.,"Pay for some/all of things I need to work from home (e.g., internet, monitor):How does your company support you working remotely?",Have systems and tech for remote team collaboration and communication :How does your company support you working remotely?,Regular 1:1 meetings:How does your company support you working remotely?,Have one day where no meetings are scheduled:How does your company support you working remotely?,Promote flexible working hours:How does your company support you working remotely?,Offer a 4-day work week:How does your company support you working remotely?,Provide remote career growth opportunities:How does your company support you working remotely?,Help me connect with more colleagues as it relates to my work:How does your company support you working remotely?,Offer me opportunities to socialize with co-workers:How does your company support you working remotely?,Is there anything else your company could offer to improve your remote work experience?,"Does your company have an asynchronous-first policy? Asynchronous simply means work isn't happening at the same time for everyone, asynchronous is the opposite of video calls, which are synchronous.",Would you like your company to be asynchronous-first?,What are your overall feelings about asynchronous-first work?,Do you feel your company trusts you to work remotely?,Because they monitor my work:Why don't you feel your company trusts you to work remotely? Select all that apply.,Because I am checked in on regularly:Why don't you feel your company trusts you to work remotely? Select all that apply.,Because I am not trusted to complete tasks alone:Why don't you feel your company trusts you to work remotely? Select all that apply.,It does not feel like they trust me:Why don't you feel your company trusts you to work remotely? Select all that apply.,Other - Write In:Why don't you feel your company trusts you to work remotely? Select all that apply.,Other - Write In:Why don't you feel your company trusts you to work remotely? Select all that apply.,Do you think career growth is more or less difficult for remote workers to achieve?,What country do you live in?,What industry do you work in?,Other - Write In:What industry do you work in?,What best describes the work you do?,Other - Write In:What best describes the work you do?,How do you identify?,Prefer to self-describe:How do you identify?,"Are you of Hispanic, Latino, or of Spanish origin?",American Indian or Alaska Native:How would you describe yourself? Select all that apply.,Asian:How would you describe yourself? Select all that apply.,Black or African American:How would you describe yourself? Select all that apply.,Native Hawaiian or Other Pacific Islander:How would you describe yourself? Select all that apply.,White:How would you describe yourself? Select all that apply.,Other - Write In:How would you describe yourself? Select all that apply.,Prefer not to answer:How would you describe yourself? Select all that apply.,Other - Write In:How would you describe yourself? Select all that apply.,What generation are you a part of?,How long have you been in the professional workforce?
Turkey,Kütahya,Yes - Part-Time,Employee (full or part-time),Someone else sets my hours,Less than a year,Very positive,I move around,,2,Home,Off camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,,,,,,Working more,Not being able to unplug,,,,,Working more,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,,,,,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Yes,Yes,More efficient,Yes,Yes,No,,,,More video calls,,,,I’m working more,Yes,More excited,No impact,101-500,26 - 50%,"Office-first, remote allowed",Fully remote,Yes,Yes,Unsure,,,Based on the achievement of goals,,,,They do this,They do this,They do this,"They don't do this, but I wish they would",They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would",They do this,,No,Unsure,,Yes,,,,,,,No impact,Turkey,Software,,Human Resources,,Female,,No,,Asian,,,,,,,Millennial (born 1981 to 1996),6 - 9 years
Germany,Wiesbaden,Yes - Full-Time,Employee (full or part-time),It varies,3 - 5 years,Very positive,Office,,1 (just me),Home,Off camera,Introvert,No,,Yes,Yes,Yes,Negative,,,Difficulties with collaboration and communication,,,,,Career advancement or growth,,,,Career advancement or growth,"When I started working remotely (pre-pandemic) I was one of a few people at the company working from home. So communicating was quite some work. Also, visibility was bad.","Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,,Flexibility in my career options,The ability to better focus in my work,Other - Write In,Taking care of my familiy,Flexibility in how I spend my time,Yes,Yes,"Flexibility, more time, more family time. As long as you can motivate yourself I can only See advantages.",Yes,Yes,Yes,,How I collaborate and communicate,,More video calls,,,,I’m working the same amount,No,No impact,No impact,"501-1,000",Unsure,Office-occasional (required or encouraged to be in the office somewhat regularly),Remote-first (very close to fully remote),No,No,No,,Based on completion of projects,Based on the achievement of goals,,,,They do this,They do this,They do this,"They don't do this, but I wish they would",They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would",Not important,They do this,,No,Yes,,Yes,,,,,,,More difficult,Germany,Travel and Tourism,,IT/Tech,,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),6 - 9 years
Bangladesh,Bogra,Yes - Full-Time,Employee (full or part-time),I set my own hours,1 - 2 years,Very positive,Office,,2,Multiple locations,Off camera,Extrovert,No,,No,,,,,,,,,,,,I don’t have any struggles working remotely,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,Flexibility in my career options,,,,Flexibility in how I spend my time,Yes,Yes,,Yes,Yes,No,My work hours,How I collaborate and communicate,How I do my work,,,,,I’m working the same amount,Yes,More excited,No impact,11-100,100%,Fully remote,Fully remote,Yes,No,No,,,Based on the achievement of goals,,,,"They don't do this, but I wish they would",They do this,They do this,They do this,They do this,"They don't do this, but I wish they would",They do this,They do this,"They don't do this, but I wish they would",,Yes,,Very positive,Yes,,,,,,,Less difficult,Bangladesh,Software,,Engineering,,Male,,No,,Asian,,,,,,,Generation Z (born after 1996),1 - 2 years
Canada,Surrey,Yes - Full-Time,Employee (full or part-time),It varies,1 - 2 years,Very positive,Office,,2,Home,On camera,Ambivert (A mix of an extrovert and an introvert),No,,Yes,Yes,Yes,This does not apply to me,,,,,,,Not being able to unplug,,,,,Not being able to unplug,,,Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,Flexibility in my career options,,,,I have more time because I don't commute,Yes,Yes,"You can't pick your co-workers. Being remote, you don't have to spend 8hrs pretending to like ppl you don't see eye to eye with. Also you don't have to share a washroom with them. Commuting to work is a soul-sucking activity.",Yes,Yes,Yes,,How I collaborate and communicate,,More video calls,,,,I’m working more,No,No impact,No impact,101-500,76 - 99%,Fully remote,Fully remote,Unsure,No,No,,,Based on the achievement of goals,,,,Not important,They do this,They do this,They do this,They do this,Not important,They do this,Not important,They do this,,No,Unsure,,Yes,,,,,,,No impact,Canada,Software,,Engineering,,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),10 years - 14 years
United Kingdom,,Yes - Full-Time,Business owner with at least one employee,I set my own hours,3 - 5 years,Very positive,I do not work from home,,,Multiple locations,Off camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,Loneliness,,,,Difficulty focusing,,,,,,,Loneliness,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,I feel safer,It's better for me financially,,The ability to better focus in my work,,,The ability to better focus in my work,Yes,Yes,More time and money to spend on what counts in life,No,,,,,,,,,,,,,,Fewer than 10,100%,Fully remote,Fully remote,No,No,No,,Based on completion of projects,,,,,,,,,,,,,,,Yes,,Very positive,,,,,,,,,Italy,Software,,Engineering,,Male,,Yes,,,,,White,,,,Millennial (born 1981 to 1996),10 years - 14 years
France,Paris,Yes - Part-Time,Employee (full or part-time),I set my own hours,1 - 2 years,Somewhat positive,Office,,1 (just me),Home,On camera,Ambivert (A mix of an extrovert and an introvert),No,,Yes,No,Yes,Significantly negative,Loneliness,,Difficulties with collaboration and communication,Staying motivated,,,Not being able to unplug,,,,,Not being able to unplug,Creativity suffers a lot from remote communication. All conversations feels less natural and more work focused (too much),,,,I have more time because I don't commute,,,,The ability to better focus in my work,,,I have more time because I don't commute,Yes,Yes,More family time,Yes,Yes,Yes,My work hours,,,More video calls,,,,I’m working more,Yes,Less excited,Less connected,101-500,100%,Office-occasional (required or encouraged to be in the office somewhat regularly),Office-occasional (required or encouraged to be in the office somewhat regularly),Yes,Yes,No,,Based on completion of projects,Based on the achievement of goals,,,,Not important,They do this,They do this,"They don't do this, but I wish they would",They do this,Not important,They do this,They do this,Not important,,No,Unsure,,Yes,,,,,,,No impact,France,"Marketing, Media and Publishing",,IT/Tech,,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),10 years - 14 years
India,Thane,Yes - Part-Time,Employee (full or part-time),Someone else sets my hours,1 - 2 years,Very positive,I move around,,1 (just me),Home,Off camera,Introvert,No,,No,,,,,Working across time zones,,,,Working more,Not being able to unplug,,,,,Working more,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",,,I have more time because I don't commute,,It's better for me financially,,The ability to better focus in my work,,,It's better for me financially,Yes,Yes,,Yes,No,No,My work hours,How I collaborate and communicate,How I do my work,More video calls,,,,I’m working more,Yes,No impact,More connected,"1,001+",76 - 99%,"Office-first, remote allowed",Fully remote,Yes,No,No,Based on attendance or time,,Based on the achievement of goals,,,,"They don't do this, but I wish they would",They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would",,No,No,,No,Because they monitor my work,Because I am checked in on regularly,,It does not feel like they trust me,,,No impact,India,IT and Services,,IT/Tech,,Male,,No,,Asian,,,,,,,Generation Z (born after 1996),1 - 2 years
France,Nantes,Yes - Full-Time,Employee (full or part-time),Someone else sets my hours,3 - 5 years,Somewhat positive,Office,,1 (just me),Home,Off camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,,,,Staying motivated,Difficulty focusing,,Not being able to unplug,,,,,Difficulty focusing,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,,I have more time because I don't commute,,It's better for me financially,,,,,Flexibility to live where I choose,Yes,Yes,,No,,,,,,,,,,,,,,11-100,51 - 75%,Office-occasional (required or encouraged to be in the office somewhat regularly),Office-occasional (required or encouraged to be in the office somewhat regularly),No,No,No,,Based on completion of projects,Based on the achievement of goals,,,,They do this,They do this,They do this,"They don't do this, but I wish they would",Not important,They do this,They do this,They do this,They do this,,No,Yes,,Yes,,,,,,,More difficult,France,Software,,Engineering,,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),6 - 9 years
United States,Cleveland,Yes - Full-Time,Self-employed/freelancer/independent consultant,I set my own hours,3 - 5 years,Very positive,Office,,2,Home,On camera,Introvert,No,,No,,,,Loneliness,,,,,Working more,Not being able to unplug,Career advancement or growth,,,,Career advancement or growth,,,Flexibility to live where I choose,,I have more time because I don't commute,,,,The ability to better focus in my work,,,The ability to better focus in my work,Yes,Yes,It's better for mental health,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,"Marketing, Media and Publishing",,Marketing,,Male,,Yes,,,,,White,,,,Millennial (born 1981 to 1996),10 years - 14 years
United States,,Yes - On occasion,Employee (full or part-time),I set my own hours,3 - 5 years,Somewhat positive,I move around,,1 (just me),Home,Off camera,Ambivert (A mix of an extrovert and an introvert),Yes,No,No,,,,Loneliness,,Difficulties with collaboration and communication,Staying motivated,,,,Career advancement or growth,,,,Difficulties with collaboration and communication,There is no adequate remote working tool with no latency,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,,The ability to better focus in my work,,,Flexibility in how I spend my time,Yes,Yes,"If it suits them, that is. It saves time and you are way more flexible",Yes,Yes,Yes,My work hours,How I collaborate and communicate,,More video calls,,,,I’m working less,Yes,Less excited,Less connected,11-100,76 - 99%,Remote-first (very close to fully remote),Remote-first (very close to fully remote),No,No,No,,,Based on the achievement of goals,,,,They do this,They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would",They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would",Not important,,No,No,,Yes,,,,,,,More difficult,Netherlands,IT and Services,,Data,,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),6 - 9 years
Argentina,Buenos Aires,Yes - Full-Time,Employee (full or part-time),It varies,3 - 5 years,Very positive,Living room,,2,Home,On camera,Introvert,No,,No,,,,,,,,,Working more,Not being able to unplug,,,,,Not being able to unplug,,,Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,,,,,It's better for me financially,Yes,Yes,,No,,,,,,,,,,,,,,11-100,76 - 99%,Fully remote,Remote-first (very close to fully remote),Yes,No,Unsure,,Based on completion of projects,Based on the achievement of goals,,,,They do this,They do this,They do this,Not important,They do this,"They don't do this, but I wish they would",They do this,Not important,"They don't do this, but I wish they would",,No,Yes,,Yes,,,,,,,No impact,Argentina,Software,,Engineering,,Male,,Yes,,,,,White,,,,Millennial (born 1981 to 1996),6 - 9 years
United States,New York,Yes - Part-Time,Employee (full or part-time),I set my own hours,1 - 2 years,Somewhat positive,Office,,2,Multiple locations,On camera,Extrovert,No,,No,,,,,,Difficulties with collaboration and communication,,,,,,,,,Difficulties with collaboration and communication,"other teammates are in offices and actively collaborate, but dont take proper notes or keep me in the loop. sometime feels like i am on an island.",,,Flexibility in how I spend my time,I have more time because I don't commute,,,,,,,Flexibility in how I spend my time,Yes,Yes,,Yes,Unsure,No,,How I collaborate and communicate,,,,,,I’m working the same amount,No,More excited,Less connected,11-100,26 - 50%,"Office-first, remote allowed",Office-occasional (required or encouraged to be in the office somewhat regularly),Unsure,No,Unsure,,,Based on the achievement of goals,,,,"They don't do this, but I wish they would",,"They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would",,No,Unsure,,Yes,,,,,,,No impact,United States,Software,,Product,,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),6 - 9 years
Canada,Laval,Yes - Full-Time,Employee (full or part-time),I set my own hours,1 - 2 years,Somewhat positive,Office,,2,Multiple locations,On camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,,,,,Difficulty focusing,,Not being able to unplug,,,,,Difficulty focusing,,,Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,,,,,,I have more time because I don't commute,Yes,Yes,,Yes,Yes,Yes,,How I collaborate and communicate,,More video calls,,,,I’m working more,Yes,No impact,Less connected,"1,001+",100%,Remote-first (very close to fully remote),Office-occasional (required or encouraged to be in the office somewhat regularly),Yes,Yes,No,,,Based on the achievement of goals,,,,They do this,They do this,They do this,They do this,They do this,"They don't do this, but I wish they would",They do this,They do this,They do this,,No,Yes,,Yes,,,,,,,No impact,Canada,IT and Services,,Engineering,,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),6 - 9 years
United States,,Yes - Full-Time,Employee (full or part-time),I set my own hours,1 - 2 years,Very positive,I move around,,2,Home,Off camera,Introvert,No,,No,,,,,,,Staying motivated,,Working more,Not being able to unplug,,,,,Not being able to unplug,,,Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,,The ability to better focus in my work,,,I have more time because I don't commute,Yes,Yes,,Yes,Yes,Yes,,How I collaborate and communicate,How I do my work,,,,,I’m working more,No,More excited,Less connected,11-100,100%,Fully remote,Fully remote,Yes,No,Yes,,Based on completion of projects,Based on the achievement of goals,,,,They do this,They do this,They do this,They do this,They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would",They do this,They do this,,No,Yes,,Yes,,,,,,,More difficult,United States,Software,,Product,,Female,,No,,Asian,,,White,,,,Millennial (born 1981 to 1996),6 - 9 years
Russian Federation,Moscow,Yes - Full-Time,Employee (full or part-time),I set my own hours,3 - 5 years,Very positive,Other - Write In,Cabinet,2,Multiple locations,Off camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,,,,,,,,,I don’t have any struggles working remotely,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,,The ability to better focus in my work,,,Flexibility to live where I choose,Yes,Yes,Flexibility,No,,,,,,,,,,,,,,11-100,100%,Fully remote,Fully remote,No,No,No,,Based on completion of projects,Based on the achievement of goals,,,,They do this,They do this,They do this,They do this,They do this,Not important,They do this,They do this,They do this,,No,Unsure,,Yes,,,,,,,No impact,My location is flexible,Software,,Engineering,,Male,,No,,,,,White,,,,Generation Z (born after 1996),3 - 5 years
India,Hyderabad,Yes - Full-Time,Employee (full or part-time),I set my own hours,1 - 2 years,Very positive,Living room,,2,Multiple locations,Off camera,Introvert,No,,No,,,,,Working across time zones,,,,Working more,Not being able to unplug,,,,,Not being able to unplug,,,Flexibility to live where I choose,Flexibility in how I spend my time,,,,,,,,Flexibility to live where I choose,Yes,Yes,,Yes,Yes,No,My work hours,,,,,,,I’m working more,No,Less excited,Less connected,101-500,76 - 99%,Office-occasional (required or encouraged to be in the office somewhat regularly),Remote-first (very close to fully remote),No,No,Unsure,,Based on completion of projects,Based on the achievement of goals,,,,They do this,They do this,They do this,They do this,They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would",They do this,They do this,,Yes,,Very positive,Yes,,,,,,,More difficult,India,Software,,Engineering,,Male,,No,,Asian,,,,,,,Millennial (born 1981 to 1996),3 - 5 years
Bangladesh,Dhaka,Yes - Full-Time,Self-employed/freelancer/independent consultant,I set my own hours,3 - 5 years,Somewhat negative,Living room,,1 (just me),Home,Off camera,Introvert,No,,No,,,,Loneliness,,,,Difficulty focusing,,Not being able to unplug,,,,,Difficulty focusing,,,Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,,Flexibility in my career options,,,,I have more time because I don't commute,Yes,No,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bangladesh,IT and Services,,Product,,Male,,No,,Asian,,,,,,,Millennial (born 1981 to 1996),3 - 5 years
